blind_id,artist,track_title,collection,preview_url,source_query
p0288.ogg,"Sherrill Milnes, Nicola Rescigno, Wandsworth School Boys' Choir, Michel Sénéchal, The London Opera Chorus & National Philharmonic Orchestra","Tosca: ""Tre sbirri. Una carozza. Presto"" - Te Deum",Puccini: Tosca,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/75/f2/46/75f246cd-b2bc-1867-75dd-a2e3771c1efe/mzaf_6417707479000748283.plus.aac.p.m4a,opera aria
p0289.ogg,"Choeurs de Radio France, Orchestre National de France, Lorin Maazel, Choeurs et Maîtrise de Radio France & Julia Migenes Johnson","Carmen, Act 1: Habanera - ""L'amour Est un Oiseau Rebelle"" [Carmen]",40 Most Beautiful Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c9/2e/a9/c92ea9fa-35a6-1e53-05dc-cdc6a40c18c8/mzaf_12108252257268553194.plus.aac.p.m4a,opera aria
p0290.ogg,"Bulgarian National Radio Symphony Orchestra, John Landor & Peter Becker","La Traviata: Act II - ""Di Provenza Il Mar""",66 Most Beautiful Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d5/64/76/d5647679-6da9-cd26-6249-7569d3dc4438/mzaf_297344597646054553.plus.aac.p.m4a,opera aria
p0291.ogg,"Plácido Domingo, Sir Edward Downes & Royal Philharmonic Orchestra",Don Giovanni: Act II: Scene 2: Il mio tesoro,Opera Aria Highlights,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/40/1e/54/401e544e-562a-9f64-0742-98f2cc151e53/mzaf_10977730913331841831.plus.aac.p.m4a,opera aria
p0292.ogg,"Chor der Deutschen Oper Berlin, Nello Santi, Orchester der Deutschen Oper Berlin & Plácido Domingo","Turandot, Act 3: ""Nessun Dorma!"" [Calaf]",40 Most Beautiful Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/82/0f/09/820f0973-f4b2-e75d-5101-228245bc468e/mzaf_16840990621198542903.plus.aac.p.m4a,opera aria
p0293.ogg,"Elīna Garanča, Orchestra Sinfonica Nazionale della RAI, Claudio Fenoglio, Coro Filarmonico del Regio di Torino & Karel Mark Chichon","Carmen, Act 1: ""L'amour est un oiseau rebelle"" (Havanaise)",Habanera,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/46/38/94/46389469-71b4-3b32-ede7-5bbaae218ee1/mzaf_2762436200420828755.plus.aac.p.m4a,opera aria
p0294.ogg,"Philippe Jaroussky, Artaserse & Emöke Baráth","Giulio Cesare in Egitto, HWV 17, Act 3: ""Da tempeste il legno infranto"" (Cleopatra)",Dualità - Handel Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/8b/aa/cf/8baacfc9-a963-0a21-4dd0-352d9850a11c/mzaf_7872848452979410365.plus.aac.p.m4a,opera aria
p0295.ogg,"Hei-Kyung Hong, Jennifer Larmore, Jesús López-Cobos & Munich Radio Orchestra","Lakmé, Act 1 Flower Duet: ""Dôme Épais le Jasmin"" [Lakmé, Mallika]",40 Most Beautiful Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4d/02/e5/4d02e5cb-ab3f-3fb3-36ee-5770bf0cdcc0/mzaf_2595219295825333862.plus.aac.p.m4a,opera aria
p0296.ogg,"Silvio Varviso, Sherrill Milnes & London Philharmonic Orchestra","Il barbiere di Siviglia, Act 1: Largo al factotum",50 Essential Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/93/40/4c/93404cc2-cdb3-d337-139e-66b0244a1a40/mzaf_16314421987869314724.plus.aac.p.m4a,opera aria
p0297.ogg,"Bulgarian National Radio Symphony Orchestra, John Landor & Mary Hughes","Faust: Act III - ""Faites-lui Mes Aveux"" (Flower Song)",66 Most Beautiful Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bb/b5/b0/bbb5b0b9-46fa-5cca-4f81-b422ad44a36e/mzaf_4095735566821900533.plus.aac.p.m4a,opera aria
p0298.ogg,"James Levine, The Metropolitan Opera Orchestra, Luciano Pavarotti, Wendy White, Anthony Laciura & The Metropolitan Opera Chorus","La Traviata: ""Libiamo Ne'lieti Calici (Brindisi)",Verdi: la Traviata,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/66/6c/c8/666cc87b-7de4-d230-def7-b3c66ea8b002/mzaf_6311686059664401727.plus.aac.p.m4a,opera aria
p0299.ogg,"Renée Fleming, James Levine & The Metropolitan Opera Orchestra",The Rake's Progress: No. Word from Tom,Renée Fleming: I Want Magic! (American Opera Arias),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/dc/a1/17/dca11761-1957-5ab0-17f6-a9e243fe6fab/mzaf_6348819035945216171.plus.aac.p.m4a,opera aria
p0300.ogg,"Andrè Schuen, Berlin Philharmonic, Christian Van Horn, Christina Landshammer, Kostas Smoriginas, Magdalena Kožená, Rachel Frenkel & Sir Simon Rattle","Carmen, Act 2: ""Votre toast, je peux vouz le rendre""/ ""Toréador, en garde!"" (Escamillo, Carmen, Frasquita, Mercédès, Moralès, Zuniga)",Bizet: Carmen,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/de/04/b0/de04b063-5f21-35c8-af41-4dc2c8292d2e/mzaf_17358749835213305128.plus.aac.p.m4a,opera aria
p0301.ogg,"Wiener Opernorchester, Marilyn Horne & Henry Lewis","Carmen, Act 1: Habanera",50 Essential Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/97/15/dc/9715dc3b-2f61-abd4-f55f-08b354a14433/mzaf_18114343230968246759.plus.aac.p.m4a,opera aria
p0302.ogg,"Teodor Currentzis, Christian Van Horn & MusicAeterna","Le nozze di Figaro, K. 492, Act I: Non più andrai farfallone amoroso (No. 10, Aria: Figaro)","Mozart: Le nozze di Figaro, K. 492 (Deluxe Version)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fe/3e/f6/fe3ef6d3-4cfb-1279-aa02-cd8d2642573d/mzaf_11568659604544532122.plus.aac.p.m4a,opera aria
p0303.ogg,"Luciano Pavarotti, National Philharmonic Orchestra & Nicola Rescigno","Tosca, Act III: ""E lucevan le stelle"" (Remastered 2013)",Pavarotti The 50 Greatest Tracks,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ab/9c/9b/ab9c9b98-bf03-6d15-ae12-edf762d6ff88/mzaf_351098208555337817.plus.aac.p.m4a,opera aria
p0304.ogg,"Hungarian State Opera House Orchestra, Charles Rosekrans & Maria Spacagna","Madama Butterfly: Act II - ""Un Bel Di Vedremo""",66 Most Beautiful Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/8e/f3/e0/8ef3e0e2-b7ad-71e8-8f0b-8a448b1b88af/mzaf_2566092818946285288.plus.aac.p.m4a,opera aria
p0305.ogg,"Luciano Pavarotti, Zubin Mehta, John Alldis Choir, Tom Krause, London Philharmonic Orchestra, Pier Francesco Poli & Oliviero de Fabritiis","Turandot / Act 3: ""Nessun dorma!""",Puccini: Turandot,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ab/59/6a/ab596a39-d7c1-86f0-361a-28a01c0b72d9/mzaf_1606560760153045046.plus.aac.p.m4a,opera aria
p0306.ogg,"Carlo Rizzi, Vienna Philharmonic, Anna Netrebko & Rolando Villazón","La traviata, Act I: ""Follie! Delirio vano è questo!"" - ""Sempre libera""",Verdi: La Traviata,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4e/5b/54/4e5b54cc-336a-616b-1b85-c0c2fd533202/mzaf_208606646264274261.plus.aac.p.m4a,opera aria
p0307.ogg,"Anna Netrebko, Vienna Philharmonic, Gianandrea Noseda, Chorus of the Vienna State Opera & Ernst Dunshirn","Manon, Act III: ""Suis-je gentille ainsi?"" - ""Obéissons, quand leur voix appelle""",Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c9/98/2d/c9982d1c-502c-bd8f-2aac-baa1fb572de1/mzaf_2838381142288573063.plus.aac.p.m4a,opera aria
p0308.ogg,"Bulgarian National Radio Symphony Orchestra, John Landor & Christine Moore","Tosca: Act II - ""Vissi D'arte""",66 Most Beautiful Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6e/5b/d6/6e5bd6b2-c015-11d5-fe7a-9c0682aadbf7/mzaf_15978405777004458974.plus.aac.p.m4a,opera aria
p0309.ogg,"Czech Symphony Orchestra, Julian Bigg & Susan McCulloch","La Bohème: Act II - ""Quando M'en Vo"" (Musetta's Waltz Song)",66 Most Beautiful Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7d/e4/73/7de4739a-357d-31df-ec9a-4bac98cbd3c0/mzaf_10443590179880436529.plus.aac.p.m4a,opera aria
p0310.ogg,"Italo Tajo, Nicola Rescigno, The London Opera Chorus & National Philharmonic Orchestra","Tosca: ""Sommo giubilo, Eccelenza!""",Puccini: Tosca,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3c/ff/ee/3cffee31-804e-f3cd-0666-33dd508843a3/mzaf_9520479802033199979.plus.aac.p.m4a,opera aria
p0311.ogg,Capella Istropolitana,Mozart - the Magic Flute,The Most Famous Opera Arias Vol. 1,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d1/9e/25/d19e25d5-20b8-5d76-1577-2617e842c760/mzaf_3940521211058456887.plus.aac.p.m4a,opera aria
p0312.ogg,"Marie-Nicole Lemieux, Les Violons du Roy & Bernard Labadie","Le nozze de Figaro, K. 492: Voi, che sapete che cosa e amor","Gluck, Haydn, Mozart: Opera Arias (Gluck, Haydn, Mozart)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1e/8c/b1/1e8cb123-33c1-5b69-3c08-20c7fb10e0e0/mzaf_11444560847102021074.plus.aac.p.m4a,opera aria
p0313.ogg,"Berlin Philharmonic, Daniel Barenboim & Cecilia Bartoli","Le nozze di Figaro, Act 2: ""Voi, Che Sapete Che Cosa è Amor"" [Cherubino]",40 Most Beautiful Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ed/05/9a/ed059a17-cb42-46d9-60b3-9a1cc3c57a37/mzaf_8671358273552234641.plus.aac.p.m4a,opera aria
p0314.ogg,Tbilisi Symphony Orchestra & Djansug Kakhidze,Gianni Schicchi Aria: Lauretta (O mio babbino caro. .),Eteri Lamoris Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/80/73/48/80734885-edfc-5176-4dd9-fd925d287349/mzaf_9239203524445940321.plus.aac.p.m4a,opera aria
p0315.ogg,"Plácido Domingo, Zubin Mehta, Orchestra of the Rome Opera House & Orchestra del Maggio Musicale Fiorentino",Tosca: E lucevan le stelle,The Three Tenors in Concert,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/74/46/ff/7446fff6-5556-c612-055c-dc1ff884b615/mzaf_13103186929234156393.plus.aac.p.m4a,opera aria
p0316.ogg,"José Carreras, Zubin Mehta, Orchestra of the Rome Opera House, Plácido Domingo, Orchestra del Maggio Musicale Fiorentino & Luciano Pavarotti",Encore: Nessun dorma,The Three Tenors in Concert,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e3/2a/30/e32a30b8-7f7a-40d3-0dd0-967cdcb9b2c3/mzaf_15375560676252549845.plus.aac.p.m4a,opera aria
p0317.ogg,"Maria Callas, Teatro Alla Scala Orchestra & Victor de Sabata","Tosca, Act II: Vissi d'arte (Tosca)",Pure Maria Callas,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7d/af/69/7daf6967-7a26-37da-206c-f76170a36bd1/mzaf_16079356551742174502.plus.aac.p.m4a,opera aria
p0318.ogg,Andrea Bocelli,Vivo Per Lei (feat. Giorgia),The Best of Andrea Bocelli: Vivere,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8e/9e/9d/8e9e9d86-51dd-10c2-7a8d-8997fe626bb6/mzaf_14159137208938150472.plus.aac.p.m4a,opera aria
p0319.ogg,Matia Bazar,Aria,The Platinum Collection,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/14/8d/2b/148d2bda-fd19-718d-4eab-2e93379b3f43/mzaf_11779778741203442525.plus.aac.p.m4a,opera aria
p0320.ogg,"Emöke Baráth, Artaserse & Philippe Jaroussky","Giulio Cesare in Egitto, HWV 17, Act 2: ""Se pietà di me non senti, giusto ciel"" (Cleopatra)",Dualità - Handel Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/ac/91/d9/ac91d976-5e77-4186-dc12-5472089a4263/mzaf_8809652863411096418.plus.aac.p.m4a,opera aria
p0321.ogg,"Jennifer Larmore, Jesús López-Cobos & Orchestre de Chambre de Lausanne","Serse, Act 1: ""Ombra Mai Fu"" [Serse]",40 Most Beautiful Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/da/c5/a5/dac5a504-85c3-0a78-f3c1-7cecea3a9426/mzaf_14973056253436699810.plus.aac.p.m4a,opera aria
p0322.ogg,"Teodor Currentzis, Mary-Ellen Nesi & MusicAeterna","Le nozze di Figaro, K. 492, Act II: Voi che sapete che cosa è amor (No. 12, Arietta: Cherubino)","Mozart: Le nozze di Figaro, K. 492 (Deluxe Version)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/24/cc/e2/24cce2f5-c874-4981-6068-b0e538e6a1bb/mzaf_12404294518128499912.plus.aac.p.m4a,opera aria
p0323.ogg,"Coro Cetra, Gabriele Santini, Maria Callas & Orchestra Sinfonica della RAI","La traviata, Act I: Sempre libera (Violetta, Alfredo)",Pure Maria Callas,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/70/f4/83/70f4835d-be64-0c80-cea2-6a1053ef0dac/mzaf_17670648420364202423.plus.aac.p.m4a,opera aria
p0324.ogg,"Berlin Philharmonic, Kostas Smoriginas & Sir Simon Rattle","Carmen, Act 2: ""Toréador, en garde"" (Amis d'Escamillo)",Bizet: Carmen,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/af/c8/40/afc8406f-6bef-6fa9-2e33-70f90a72a2bd/mzaf_17360921270581104087.plus.aac.p.m4a,opera aria
p0325.ogg,"Dame Joan Sutherland, Richard Bonynge, National Philharmonic Orchestra & Luciano Pavarotti","La traviata, Act I: Follie! Delirio vano è questo! - Sempre libera",Verdi: La Traviata,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/56/99/a7/5699a783-b83d-9568-a666-2929287b92dd/mzaf_15712071672849370160.plus.aac.p.m4a,opera aria
p0326.ogg,"Luciano Pavarotti, Berlin Philharmonic & Herbert von Karajan","La Bohème, Act I: ""Che gelida manina"" (Remastered 2013)",Pavarotti The 50 Greatest Tracks,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2f/39/f3/2f39f3e0-26d5-818b-11a7-6701b1739b6e/mzaf_15653553374456159278.plus.aac.p.m4a,opera aria
p0327.ogg,"Franco Fagioli, Il Pomo d'Oro & Zefira Valova","Serse, HWV 40: Ombra mai fù",Handel Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/60/64/50/606450cd-2d51-8d19-d5b4-51f15589f81d/mzaf_3722822538105256389.plus.aac.p.m4a,opera aria
p0328.ogg,"Marilyn Horne, Wiener Opernchor, Wiener Opernorchester & Henry Lewis","Carmen, WD 31: L'amour est un oiseau rebelle (""Havanaise"")",Opera Gold - 100 Great Tracks,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bc/e6/2e/bce62e01-02ea-5a7e-ab76-b8d10c657d62/mzaf_18052111563053455209.plus.aac.p.m4a,opera aria
p0329.ogg,"Teodor Currentzis, MusicAeterna, Dimitris Tiliakos & Christina Gansch","Don Giovanni, K. 527, Act I: Là ci darem la mano (No. 7, Duettino: Don Giovanni, Zerlina)","Mozart: Don Giovanni, K. 527",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/54/ad/2c/54ad2c98-a7d3-cc72-d410-b4c814df4412/mzaf_1157578705946129950.plus.aac.p.m4a,opera aria
p0330.ogg,"Berlin Philharmonic, Daniel Barenboim & Lella Cuberli","Le nozze di Figaro, Act 2: ""Porgi Amor Qualche Ristoro"" [La Contessa]",40 Most Beautiful Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7f/ea/3f/7fea3fc7-b309-587d-27ee-18d40396370e/mzaf_13918512560076881322.plus.aac.p.m4a,opera aria
p0331.ogg,"Andrè Schuen, Berlin Philharmonic, Chor des Deutschen Staatsoper & Sir Simon Rattle","Carmen, Act 1: ""Sur la place, chacun passe, chacun vient, chacun va"" (Moralès, Dragons)",Bizet: Carmen,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a2/1a/cb/a21acb7c-ba48-68b4-1136-83ae71fecd7b/mzaf_4730919579891538155.plus.aac.p.m4a,opera aria
p0332.ogg,"Alexander Rahbari, Slovak Philharmonic Chorus, Slovak Radio Symphony Orchestra & Graciela Alperyn","Carmen, Act I: L'amour est un oiseau rebelle ""Habanera""",Opera - 50 of the Best,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ce/aa/91/ceaa9156-ceac-6b30-74fa-8b349cee6351/mzaf_6204656700114691776.plus.aac.p.m4a,opera aria
p0333.ogg,"Scottish Chamber Orchestra, Sir Charles Mackerras & Nuccia Focile","Don Giovanni, K. 527, Act II: Aria. Vedrai, carino","Mozart: Don Giovanni, K. 527",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/45/e5/31/45e531c3-b50a-940b-580c-23c58ea9f872/mzaf_10755015274847070632.plus.aac.p.m4a,opera aria
p0334.ogg,"Gabriele Santini, Maria Callas & Orchestra Sinfonica della RAI","La traviata, Act I: Ah fors'e lui (Violetta)",Pure Maria Callas,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b2/97/80/b2978074-dda3-5cd6-66a0-2e9b49ed69d7/mzaf_8547050661405354519.plus.aac.p.m4a,opera aria
p0335.ogg,Concerto Köln & René Jacobs,Le nozze di Figaro: Sinfonia,Mozart: Le nozze di Figaro,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a7/29/08/a729080e-3d83-d5ce-0ab7-8befb4f8a421/mzaf_3756248035843815286.plus.aac.p.m4a,opera aria
p0336.ogg,"Luciano Pavarotti, The John Alldis Choir, Wandsworth School Boys' Choir, London Philharmonic Orchestra & Zubin Mehta","Turandot: ""Nessun dorma!""",Pavarotti - The Greatest Hits,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/96/5e/57/965e5770-096f-40e1-8e6b-031ff6282411/mzaf_14909886036648125526.plus.aac.p.m4a,opera aria
p0337.ogg,"Renata Scotto, James Levine & National Philharmonic Orchestra",Casta Diva from Norma,Great Opera Arias by Donizetti; Bellini; Mozart; Verdi & Puccini,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/92/36/32/923632d0-2404-62cc-0f42-845367fd3cb4/mzaf_10961531881821940637.plus.aac.p.m4a,opera aria
p0338.ogg,"Orchestre du Theatre National de l'opera-comique, Danielle Millet, Mady Mesple & Alain Lombard",Lakmé (Act I): Flower Duet,The Classic Experience - 135 of the Greatest Classical Tracks,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/45/53/b3/4553b349-2c57-388b-d3f0-f12df9735559/mzaf_30853493711149163.plus.aac.p.m4a,opera aria
p0339.ogg,"Orchestra Sinfonica di Torino della RAI Italiana, Gabriele Santini, Maria Callas & Francesco Albanese","La traviata, Act I: ""Un dì, felice, eterea""","100 Essential Opera Arias, Songs & Overtures",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2c/98/a5/2c98a545-0e54-54ed-c4f4-a70d78fa5fa5/mzaf_865607313094737007.plus.aac.p.m4a,opera aria
p0340.ogg,"Renée Fleming, Sir Charles Mackerras & Orchestra of St. Luke's","Die Entführung Aus Dem Serail, K. 384: ""Ach Ich Liebte, War So Glücklich""",Renée Fleming: Mozart Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b2/e9/9e/b2e99e0f-5ba0-a6b8-019e-6cfa6c01f7d5/mzaf_11840493199177030024.plus.aac.p.m4a,opera aria
p0341.ogg,"Cecilia Bartoli, Bryn Terfel, Orchestra dell'Accademia Nazionale di Santa Cecilia & Myung-Whun Chung","Don Giovanni, K. 527: Là ci darem la mano",Cecilia & Bryn: Duets,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/89/4d/53/894d53d0-7f7e-b4d4-1240-7bc5b55219bd/mzaf_1659150762888057428.plus.aac.p.m4a,opera aria
p0342.ogg,"Anna Netrebko, Elīna Garanča, PKF - Prague Philharmonia, Emmanuel Villaume & Prague Philharmonic Choir",Les contes d'Hoffmann: Barcarolle,Souvenirs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7e/f8/d5/7ef8d54a-54d8-0978-4325-b27a28c3a704/mzaf_17555369935550397017.plus.aac.p.m4a,opera aria
p0343.ogg,"Luciano Pavarotti, Zubin Mehta, Orchestra of the Rome Opera House & Orchestra del Maggio Musicale Fiorentino",Turandot: Nessum dorma!,The Three Tenors in Concert,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/15/8a/b8/158ab892-07c1-93ef-01b1-417ed4601ecd/mzaf_11674338827582679837.plus.aac.p.m4a,opera aria
p0344.ogg,"RIAS Symphony Orchestra, Ferenc Fricsay, Rita Streich, Josef Greindl, Dietrich Fischer-Dieskau & Berliner Motettenchor",The Magic Flute : Act II,Mozart: the Magic Flute,https://audio-ssl.itunes.apple.com/itunes-assets/Music5/v4/8f/37/c3/8f37c371-3d08-d696-d973-c700c91b1b4f/mzaf_3148393570357553801.plus.aac.p.m4a,opera aria
p0345.ogg,"Anne Sofie von Otter, Jerry Hadley, Kent Nagano & Orchestre de l'Opéra de Lyon","Werther, Act 3: ""Pourquoi Me Réveiller"" [Werther, Charlotte]",40 Most Beautiful Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a8/41/e8/a841e899-14ec-c01d-32cf-2df2f62fa83d/mzaf_17498991432916655037.plus.aac.p.m4a,opera aria
p0346.ogg,"Cyndia Sieden, English Baroque Soloists & John Eliot Gardiner","Die Zauberflöte, K. 620, Act 2: Der Hölle Rache kocht in meinem Herzen (Königin der Nacht)",Mozart: Opera Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c4/e7/d2/c4e7d26b-f9f9-7462-2c2a-8eb87b319a65/mzaf_9155155059340354895.plus.aac.p.m4a,opera aria
p0347.ogg,"Philharmonia Orchestra, Alceo Galliera & Tito Gobbi","The Barber of Seville, Act I Scene 1: ""Largo al factotum""","100 Essential Opera Arias, Songs & Overtures",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/27/2d/95/272d9515-8de1-5e82-9171-f3d67c8c86bc/mzaf_17115059668457958318.plus.aac.p.m4a,opera aria
p0348.ogg,"Berlin RIAS Symphony Orchestra, Ferenc Fricsay & Rita Streich","The Magic Flute, K. 620, Act II Scene 3: ""Der Hölle Rache kocht in meinem Herzen""","100 Essential Opera Arias, Songs & Overtures",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/76/be/a0/76bea057-127f-75ce-8493-42d2cf6579ba/mzaf_13829350361693194599.plus.aac.p.m4a,opera aria
p0349.ogg,"Berlin Philharmonic, Sir Simon Rattle, Chor des Deutschen Staatsoper Berlin & Kinderchor der Deutschen Staatsoper Berlin","Carmen, Act 1:""Avec la garde montante, nous arrivons, nous voilà!"" (Enfants)",Bizet: Carmen,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ee/fb/fb/eefbfb52-390d-bd98-72d1-2ec0f701e28a/mzaf_14554538226613517277.plus.aac.p.m4a,opera aria
